participant,run,family,group_index,annotation_rows,successful_mapped_names,failed_names,mask_channels,mask_time_fraction,mask_element_fraction,mask_empty
30,5,head_motion,8,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,9,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,10,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,11,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,12,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,13,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,14,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,15,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,16,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,17,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,18,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,19,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,20,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,21,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,22,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,23,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,24,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,25,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,26,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,27,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,28,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,29,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,30,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,31,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,32,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,33,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,34,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,35,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,36,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,37,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,38,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,39,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,40,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,41,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,42,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,43,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,44,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,45,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,46,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,47,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,48,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,49,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,50,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,51,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,52,2,2,,2,0.5,0.029411764705882353,0
30,5,head_motion,53,2,2,,2,0.5,0.029411764705882353,0
30,5,swallowing,54,19,19,,19,0.5,0.27941176470588236,0
30,5,swallowing,55,12,12,,12,0.5,0.17647058823529413,0
30,5,tongue,56,11,11,,11,0.388,0.1255294117647059,0
30,5,tongue,57,11,11,,11,0.24,0.07764705882352942,0
30,6,chewing,0,1,1,,34,0.5,0.5,0
30,6,chewing,1,1,1,,34,0.5,0.5,0
30,6,facial_emg,2,15,15,,15,0.5,0.22058823529411764,0
30,6,facial_emg,3,15,15,,15,0.5,0.22058823529411764,0
30,6,head_motion,4,14,14,,14,0.5,0.20588235294117646,0
30,6,head_motion,5,18,18,,18,0.5,0.2647058823529412,0
30,6,head_motion,6,18,18,,18,0.5,0.2647058823529412,0
30,6,head_motion,7,18,18,,18,0.5,0.2647058823529412,0
30,6,head_motion,8,18,18,,18,0.5,0.2647058823529412,0
30,6,head_motion,9,18,18,,18,0.5,0.2647058823529412,0
30,6,head_motion,10,18,18,,18,0.5,0.2647058823529412,0
30,6,head_motion,11,18,18,,18,0.5,0.2647058823529412,0
30,6,head_motion,12,18,18,,18,0.5,0.2647058823529412,0
30,6,head_motion,13,18,18,,18,0.5,0.2647058823529412,0
30,6,head_motion,14,6,6,,6,0.336,0.059294117647058824,0
30,6,head_motion,15,6,6,,6,0.408,0.072,0
30,6,head_motion,16,6,6,,6,0.336,0.059294117647058824,0
30,6,head_motion,17,6,6,,6,0.336,0.059294117647058824,0
30,6,swallowing,18,12,12,,12,0.484,0.1708235294117647,0
30,6,swallowing,19,12,12,,12,0.46,0.1623529411764706,0
30,6,tongue,20,7,7,,7,0.5,0.10294117647058823,0
30,6,tongue,21,7,7,,7,0.44,0.09058823529411765,0
30,6,tongue,22,7,7,,7,0.316,0.06505882352941177,0
