fold,participant,query_eog_in_inference,query_operator_in_inference,session,task,window,wrong_owner
4,sub-19,0,0,ses-03,SSVEP,82,sub-21
4,sub-19,0,0,ses-03,SSVEP,90,sub-21
4,sub-19,0,0,ses-03,SSVEP,99,sub-21
4,sub-19,0,0,ses-03,SSVEP,107,sub-21
4,sub-19,0,0,ses-03,SSVEP,115,sub-21
4,sub-19,0,0,ses-03,SSVEP,124,sub-21
4,sub-19,0,0,ses-04,ERP,0,sub-21
4,sub-19,0,0,ses-04,ERP,10,sub-21
4,sub-19,0,0,ses-04,ERP,20,sub-21
4,sub-19,0,0,ses-04,ERP,31,sub-21
4,sub-19,0,0,ses-04,ERP,41,sub-21
4,sub-19,0,0,ses-04,ERP,52,sub-21
4,sub-19,0,0,ses-04,ERP,62,sub-21
4,sub-19,0,0,ses-04,ERP,73,sub-21
4,sub-19,0,0,ses-04,ERP,83,sub-21
4,sub-19,0,0,ses-04,ERP,94,sub-21
4,sub-19,0,0,ses-04,ERP,104,sub-21
4,sub-19,0,0,ses-04,ERP,115,sub-21
4,sub-19,0,0,ses-04,ERP,125,sub-21
4,sub-19,0,0,ses-04,ERP,136,sub-21
4,sub-19,0,0,ses-04,ERP,146,sub-21
4,sub-19,0,0,ses-04,ERP,157,sub-21
4,sub-19,0,0,ses-04,SSVEP,0,sub-21
4,sub-19,0,0,ses-04,SSVEP,6,sub-21
4,sub-19,0,0,ses-04,SSVEP,13,sub-21
4,sub-19,0,0,ses-04,SSVEP,20,sub-21
4,sub-19,0,0,ses-04,SSVEP,26,sub-21
4,sub-19,0,0,ses-04,SSVEP,33,sub-21
4,sub-19,0,0,ses-04,SSVEP,40,sub-21
4,sub-19,0,0,ses-04,SSVEP,47,sub-21
4,sub-19,0,0,ses-04,SSVEP,53,sub-21
4,sub-19,0,0,ses-04,SSVEP,60,sub-21
4,sub-19,0,0,ses-04,SSVEP,67,sub-21
4,sub-19,0,0,ses-04,SSVEP,74,sub-21
4,sub-19,0,0,ses-04,SSVEP,80,sub-21
4,sub-19,0,0,ses-04,SSVEP,87,sub-21
4,sub-19,0,0,ses-04,SSVEP,94,sub-21
4,sub-19,0,0,ses-04,SSVEP,101,sub-21
4,sub-21,0,0,ses-02,ERP,0,sub-19
4,sub-21,0,0,ses-02,ERP,13,sub-19
4,sub-21,0,0,ses-02,ERP,27,sub-19
4,sub-21,0,0,ses-02,ERP,41,sub-19
4,sub-21,0,0,ses-02,ERP,55,sub-19
4,sub-21,0,0,ses-02,ERP,69,sub-19
4,sub-21,0,0,ses-02,ERP,82,sub-19
4,sub-21,0,0,ses-02,ERP,96,sub-19
4,sub-21,0,0,ses-02,ERP,110,sub-19
4,sub-21,0,0,ses-02,ERP,124,sub-19
4,sub-21,0,0,ses-02,ERP,138,sub-19
4,sub-21,0,0,ses-02,ERP,151,sub-19
4,sub-21,0,0,ses-02,ERP,165,sub-19
4,sub-21,0,0,ses-02,ERP,179,sub-19
4,sub-21,0,0,ses-02,ERP,193,sub-19
4,sub-21,0,0,ses-02,ERP,207,sub-19
4,sub-21,0,0,ses-02,SSVEP,0,sub-19
4,sub-21,0,0,ses-02,SSVEP,6,sub-19
4,sub-21,0,0,ses-02,SSVEP,12,sub-19
4,sub-21,0,0,ses-02,SSVEP,19,sub-19
4,sub-21,0,0,ses-02,SSVEP,25,sub-19
4,sub-21,0,0,ses-02,SSVEP,32,sub-19
4,sub-21,0,0,ses-02,SSVEP,38,sub-19
4,sub-21,0,0,ses-02,SSVEP,44,sub-19
4,sub-21,0,0,ses-02,SSVEP,51,sub-19
4,sub-21,0,0,ses-02,SSVEP,57,sub-19
4,sub-21,0,0,ses-02,SSVEP,64,sub-19
4,sub-21,0,0,ses-02,SSVEP,70,sub-19
4,sub-21,0,0,ses-02,SSVEP,76,sub-19
4,sub-21,0,0,ses-02,SSVEP,83,sub-19
4,sub-21,0,0,ses-02,SSVEP,89,sub-19
4,sub-21,0,0,ses-02,SSVEP,96,sub-19
4,sub-21,0,0,ses-03,ERP,0,sub-19
4,sub-21,0,0,ses-03,ERP,11,sub-19
4,sub-21,0,0,ses-03,ERP,22,sub-19
4,sub-21,0,0,ses-03,ERP,33,sub-19
4,sub-21,0,0,ses-03,ERP,45,sub-19
4,sub-21,0,0,ses-03,ERP,56,sub-19
4,sub-21,0,0,ses-03,ERP,67,sub-19
4,sub-21,0,0,ses-03,ERP,78,sub-19
4,sub-21,0,0,ses-03,ERP,90,sub-19
4,sub-21,0,0,ses-03,ERP,101,sub-19
4,sub-21,0,0,ses-03,ERP,112,sub-19
4,sub-21,0,0,ses-03,ERP,123,sub-19
4,sub-21,0,0,ses-03,ERP,135,sub-19
4,sub-21,0,0,ses-03,ERP,146,sub-19
4,sub-21,0,0,ses-03,ERP,157,sub-19
4,sub-21,0,0,ses-03,ERP,169,sub-19
4,sub-21,0,0,ses-03,SSVEP,0,sub-19
4,sub-21,0,0,ses-03,SSVEP,6,sub-19
4,sub-21,0,0,ses-03,SSVEP,12,sub-19
4,sub-21,0,0,ses-03,SSVEP,19,sub-19
4,sub-21,0,0,ses-03,SSVEP,25,sub-19
4,sub-21,0,0,ses-03,SSVEP,31,sub-19
4,sub-21,0,0,ses-03,SSVEP,38,sub-19
4,sub-21,0,0,ses-03,SSVEP,44,sub-19
4,sub-21,0,0,ses-03,SSVEP,50,sub-19
4,sub-21,0,0,ses-03,SSVEP,57,sub-19
4,sub-21,0,0,ses-03,SSVEP,63,sub-19
4,sub-21,0,0,ses-03,SSVEP,69,sub-19
4,sub-21,0,0,ses-03,SSVEP,76,sub-19
4,sub-21,0,0,ses-03,SSVEP,82,sub-19
4,sub-21,0,0,ses-03,SSVEP,88,sub-19
4,sub-21,0,0,ses-03,SSVEP,95,sub-19
4,sub-21,0,0,ses-04,ERP,0,sub-19
4,sub-21,0,0,ses-04,ERP,18,sub-19
4,sub-21,0,0,ses-04,ERP,36,sub-19
4,sub-21,0,0,ses-04,ERP,55,sub-19
4,sub-21,0,0,ses-04,ERP,73,sub-19
4,sub-21,0,0,ses-04,ERP,92,sub-19
4,sub-21,0,0,ses-04,ERP,110,sub-19
4,sub-21,0,0,ses-04,ERP,128,sub-19
4,sub-21,0,0,ses-04,ERP,147,sub-19
4,sub-21,0,0,ses-04,ERP,165,sub-19
4,sub-21,0,0,ses-04,ERP,184,sub-19
4,sub-21,0,0,ses-04,ERP,202,sub-19
4,sub-21,0,0,ses-04,ERP,220,sub-19
4,sub-21,0,0,ses-04,ERP,239,sub-19
4,sub-21,0,0,ses-04,ERP,257,sub-19
4,sub-21,0,0,ses-04,ERP,276,sub-19
4,sub-21,0,0,ses-04,SSVEP,0,sub-19
4,sub-21,0,0,ses-04,SSVEP,6,sub-19
4,sub-21,0,0,ses-04,SSVEP,12,sub-19
4,sub-21,0,0,ses-04,SSVEP,18,sub-19
4,sub-21,0,0,ses-04,SSVEP,24,sub-19
4,sub-21,0,0,ses-04,SSVEP,31,sub-19
4,sub-21,0,0,ses-04,SSVEP,37,sub-19
4,sub-21,0,0,ses-04,SSVEP,43,sub-19
4,sub-21,0,0,ses-04,SSVEP,49,sub-19
4,sub-21,0,0,ses-04,SSVEP,55,sub-19
4,sub-21,0,0,ses-04,SSVEP,62,sub-19
4,sub-21,0,0,ses-04,SSVEP,68,sub-19
4,sub-21,0,0,ses-04,SSVEP,74,sub-19
4,sub-21,0,0,ses-04,SSVEP,80,sub-19
4,sub-21,0,0,ses-04,SSVEP,86,sub-19
4,sub-21,0,0,ses-04,SSVEP,93,sub-19
4,sub-23,0,0,ses-02,ERP,0,sub-19
4,sub-23,0,0,ses-02,ERP,10,sub-19
4,sub-23,0,0,ses-02,ERP,20,sub-19
4,sub-23,0,0,ses-02,ERP,30,sub-19
4,sub-23,0,0,ses-02,ERP,41,sub-19
4,sub-23,0,0,ses-02,ERP,51,sub-19
4,sub-23,0,0,ses-02,ERP,61,sub-19
4,sub-23,0,0,ses-02,ERP,71,sub-19
4,sub-23,0,0,ses-02,ERP,82,sub-19
4,sub-23,0,0,ses-02,ERP,92,sub-19
4,sub-23,0,0,ses-02,ERP,102,sub-19
4,sub-23,0,0,ses-02,ERP,112,sub-19
4,sub-23,0,0,ses-02,ERP,123,sub-19
4,sub-23,0,0,ses-02,ERP,133,sub-19
4,sub-23,0,0,ses-02,ERP,143,sub-19
4,sub-23,0,0,ses-02,ERP,154,sub-19
4,sub-23,0,0,ses-02,SSVEP,0,sub-19
4,sub-23,0,0,ses-02,SSVEP,7,sub-19
4,sub-23,0,0,ses-02,SSVEP,15,sub-19
4,sub-23,0,0,ses-02,SSVEP,22,sub-19
4,sub-23,0,0,ses-02,SSVEP,30,sub-19
4,sub-23,0,0,ses-02,SSVEP,37,sub-19
4,sub-23,0,0,ses-02,SSVEP,45,sub-19
4,sub-23,0,0,ses-02,SSVEP,52,sub-19
4,sub-23,0,0,ses-02,SSVEP,60,sub-19
4,sub-23,0,0,ses-02,SSVEP,67,sub-19
4,sub-23,0,0,ses-02,SSVEP,75,sub-19
4,sub-23,0,0,ses-02,SSVEP,82,sub-19
4,sub-23,0,0,ses-02,SSVEP,90,sub-19
4,sub-23,0,0,ses-02,SSVEP,97,sub-19
4,sub-23,0,0,ses-02,SSVEP,105,sub-19
4,sub-23,0,0,ses-02,SSVEP,113,sub-19
4,sub-23,0,0,ses-03,ERP,0,sub-19
4,sub-23,0,0,ses-03,ERP,10,sub-19
4,sub-23,0,0,ses-03,ERP,21,sub-19
4,sub-23,0,0,ses-03,ERP,31,sub-19
4,sub-23,0,0,ses-03,ERP,42,sub-19
4,sub-23,0,0,ses-03,ERP,53,sub-19
4,sub-23,0,0,ses-03,ERP,63,sub-19
4,sub-23,0,0,ses-03,ERP,74,sub-19
4,sub-23,0,0,ses-03,ERP,84,sub-19
4,sub-23,0,0,ses-03,ERP,95,sub-19
4,sub-23,0,0,ses-03,ERP,106,sub-19
4,sub-23,0,0,ses-03,ERP,116,sub-19
4,sub-23,0,0,ses-03,ERP,127,sub-19
4,sub-23,0,0,ses-03,ERP,137,sub-19
4,sub-23,0,0,ses-03,ERP,148,sub-19
4,sub-23,0,0,ses-03,ERP,159,sub-19
4,sub-23,0,0,ses-03,SSVEP,0,sub-19
4,sub-23,0,0,ses-03,SSVEP,6,sub-19
4,sub-23,0,0,ses-03,SSVEP,12,sub-19
4,sub-23,0,0,ses-03,SSVEP,18,sub-19
4,sub-23,0,0,ses-03,SSVEP,24,sub-19
4,sub-23,0,0,ses-03,SSVEP,30,sub-19
4,sub-23,0,0,ses-03,SSVEP,36,sub-19
4,sub-23,0,0,ses-03,SSVEP,42,sub-19
4,sub-23,0,0,ses-03,SSVEP,48,sub-19
4,sub-23,0,0,ses-03,SSVEP,54,sub-19
4,sub-23,0,0,ses-03,SSVEP,60,sub-19
4,sub-23,0,0,ses-03,SSVEP,66,sub-19
4,sub-23,0,0,ses-03,SSVEP,72,sub-19
4,sub-23,0,0,ses-03,SSVEP,78,sub-19
4,sub-23,0,0,ses-03,SSVEP,84,sub-19
4,sub-23,0,0,ses-03,SSVEP,91,sub-19
4,sub-23,0,0,ses-04,ERP,0,sub-19
4,sub-23,0,0,ses-04,ERP,11,sub-19
4,sub-23,0,0,ses-04,ERP,23,sub-19
4,sub-23,0,0,ses-04,ERP,35,sub-19
4,sub-23,0,0,ses-04,ERP,47,sub-19
4,sub-23,0,0,ses-04,ERP,59,sub-19
4,sub-23,0,0,ses-04,ERP,71,sub-19
4,sub-23,0,0,ses-04,ERP,83,sub-19
4,sub-23,0,0,ses-04,ERP,95,sub-19
4,sub-23,0,0,ses-04,ERP,107,sub-19
4,sub-23,0,0,ses-04,ERP,119,sub-19
4,sub-23,0,0,ses-04,ERP,131,sub-19
4,sub-23,0,0,ses-04,ERP,143,sub-19
4,sub-23,0,0,ses-04,ERP,155,sub-19
4,sub-23,0,0,ses-04,ERP,167,sub-19
4,sub-23,0,0,ses-04,ERP,179,sub-19
4,sub-23,0,0,ses-04,SSVEP,0,sub-19
4,sub-23,0,0,ses-04,SSVEP,6,sub-19
4,sub-23,0,0,ses-04,SSVEP,12,sub-19
4,sub-23,0,0,ses-04,SSVEP,18,sub-19
4,sub-23,0,0,ses-04,SSVEP,24,sub-19
4,sub-23,0,0,ses-04,SSVEP,30,sub-19
4,sub-23,0,0,ses-04,SSVEP,36,sub-19
4,sub-23,0,0,ses-04,SSVEP,42,sub-19
4,sub-23,0,0,ses-04,SSVEP,49,sub-19
4,sub-23,0,0,ses-04,SSVEP,55,sub-19
4,sub-23,0,0,ses-04,SSVEP,61,sub-19
4,sub-23,0,0,ses-04,SSVEP,67,sub-19
4,sub-23,0,0,ses-04,SSVEP,73,sub-19
4,sub-23,0,0,ses-04,SSVEP,79,sub-19
4,sub-23,0,0,ses-04,SSVEP,85,sub-19
4,sub-23,0,0,ses-04,SSVEP,92,sub-19
